respondent_id,h1n1_vaccine,seasonal_vaccine
32522,0.2,0.2
32523,0.2,0.7
32524,0.5,0.4
32525,0.7,0.8
32526,0.2,0.4
32527,0.7,0.7
32528,0.4,0.9
32529,0.1,0.8
32530,0.7,0.8
32531,0.2,0.1
32532,0.5,0.5
32533,0.9,0.9
32534,0.9,0.8
32535,0.1,0.1
32536,0.3,0.2
32537,0.8,0.9
32538,0.4,0.3
32539,0.1,0.1
32540,0.1,0.4
32541,0.3,0.4
32542,0.4,0.7
32543,0.2,0.7
32544,0.1,0.2
32545,0.7,1.0
32546,0.7,0.2
32547,0.2,0.8
32548,0.1,0.2
32549,0.2,0.2
32550,0.4,0.8
32551,0.1,0.1
32552,0.7,0.9
32553,0.0,0.4
32554,0.8,0.8
32555,0.1,0.6
32556,0.5,0.6
32557,0.1,0.1
32558,0.4,0.3
32559,0.3,0.4
32560,0.8,0.8
32561,0.1,0.2
32562,0.2,0.2
32563,0.9,0.9
32564,0.6,0.9
32565,0.2,0.4
32566,0.2,0.7
32567,0.4,0.7
32568,0.3,0.4
32569,0.6,0.8
32570,0.1,0.2
32571,0.7,0.6
32572,0.4,0.9
32573,0.1,0.1
32574,0.2,0.9
32575,0.1,0.1
32576,0.4,0.8
32577,0.1,0.1
32578,0.4,0.8
32579,0.9,0.9
32580,0.6,0.7
32581,0.2,0.8
32582,0.3,1.0
32583,0.2,0.6
32584,0.9,0.9
32585,0.3,0.3
32586,0.2,0.5
32587,0.4,0.8
32588,0.2,0.3
32589,0.2,0.2
32590,0.2,0.1
32591,0.2,0.9
32592,0.7,0.6
32593,0.1,0.8
32594,0.3,0.6
32595,0.2,0.5
32596,0.3,0.1
32597,0.1,0.9
32598,0.4,0.5
32599,0.1,0.1
32600,0.5,0.4
32601,0.1,0.6
32602,0.9,0.9
32603,0.1,0.2
32604,0.3,0.2
32605,0.2,0.1
32606,0.1,0.6
32607,0.5,0.6
32608,0.1,0.1
32609,0.5,0.9
32610,0.9,0.9
32611,0.8,0.9
32612,0.2,0.5
32613,0.1,0.1
32614,0.3,0.3
32615,0.3,1.0
32616,0.3,0.8
32617,0.1,0.9
32618,0.7,0.4
32619,0.2,0.3
32620,0.7,0.9
32621,0.3,0.5
32622,0.2,0.2
32623,0.2,0.3
32624,0.5,0.6
32625,0.6,0.6
32626,0.3,0.8
32627,0.1,0.1
32628,0.9,0.9
32629,0.2,0.2
32630,0.2,0.6
32631,0.3,0.9
32632,0.2,0.1
32633,0.9,0.8
32634,0.1,0.2
32635,0.1,0.4
32636,0.4,0.2
32637,0.2,0.1
32638,0.7,0.8
32639,0.1,0.4
32640,0.2,0.9
32641,0.5,0.8
32642,0.5,0.6
32643,0.3,0.9
32644,0.9,0.8
32645,0.3,0.3
32646,0.4,0.8
32647,0.8,0.8
32648,0.5,0.6
32649,0.3,0.8
32650,0.2,0.5
32651,0.5,0.4
32652,0.9,0.6
32653,0.5,0.7
32654,0.2,0.7
32655,0.1,0.7
32656,0.7,0.6
32657,0.5,0.2
32658,0.1,0.4
32659,0.5,0.5
32660,0.2,0.2
32661,0.4,0.9
32662,0.2,0.1
32663,0.4,0.9
32664,0.3,0.1
32665,0.1,0.9
32666,0.4,0.5
32667,0.7,0.8
32668,0.0,0.0
32669,0.1,0.6
32670,0.7,0.3
32671,0.1,0.2
32672,0.5,0.4
32673,0.2,0.3
32674,0.1,0.2
32675,0.0,0.1
32676,0.6,0.7
32677,0.1,0.8
32678,0.2,0.2
32679,0.1,0.1
32680,0.2,0.2
32681,0.2,0.4
32682,0.3,0.9
32683,0.4,0.4
32684,0.1,0.1
32685,0.1,0.4
32686,0.2,0.2
32687,0.2,0.5
32688,0.0,0.1
32689,0.9,0.9
32690,0.3,0.8
32691,0.3,0.3
32692,0.1,0.2
32693,0.2,0.2
32694,0.3,0.3
32695,0.8,0.9
32696,0.6,0.8
32697,0.2,0.2
32698,0.2,0.7
32699,0.7,0.3
32700,0.2,0.3
32701,0.1,0.1
32702,0.3,0.3
32703,0.1,0.1
32704,0.3,0.2
32705,0.4,0.2
32706,0.2,0.5
32707,0.2,0.4
32708,0.1,0.2
32709,0.5,0.6
32710,0.3,0.2
32711,0.3,0.9
32712,0.3,0.6
32713,0.2,0.2
32714,0.3,0.7
32715,0.3,0.4
32716,0.2,0.2
32717,0.1,0.7
32718,0.1,0.2
32719,0.0,0.1
32720,0.2,0.9
32721,0.4,0.7
32722,0.3,0.5
32723,0.2,0.1
32724,0.7,0.2
32725,0.7,0.8
32726,0.4,0.7
32727,0.4,0.6
32728,0.1,0.1
32729,0.2,0.3
32730,0.0,0.1
32731,0.9,1.0
32732,0.3,0.8
32733,0.5,0.4
32734,0.2,0.1
32735,0.2,0.2
32736,0.0,0.1
32737,0.1,0.3
32738,0.1,0.2
32739,0.1,0.1
32740,0.1,0.9
32741,0.0,0.1
32742,0.4,0.8
32743,0.1,0.1
32744,0.4,0.8
32745,0.6,0.7
32746,0.6,0.3
32747,0.1,0.2
32748,0.5,0.8
32749,0.3,0.2
32750,0.7,0.8
32751,0.1,1.0
32752,0.2,0.3
32753,0.6,0.3
32754,0.0,0.0
32755,0.9,0.9
32756,0.4,0.4
32757,0.0,0.0
32758,0.9,0.9
32759,0.2,0.6
32760,0.2,0.3
32761,0.3,0.9
32762,0.1,0.1
32763,0.0,0.1
32764,0.1,0.1
32765,0.2,0.2
32766,0.1,0.1
32767,0.2,0.3
32768,0.2,0.2
32769,0.0,0.0
32770,0.7,0.9
32771,0.1,0.1
32772,0.4,0.6
32773,0.1,0.1
32774,0.2,0.2
32775,0.3,0.5
32776,0.1,0.9
32777,0.7,0.6
32778,0.1,0.1
32779,0.6,0.6
32780,0.2,0.1
32781,0.5,0.4
32782,0.2,0.9
32783,0.1,0.2
32784,0.6,0.5
32785,0.1,0.2
32786,0.8,0.7
32787,0.4,0.7
32788,0.4,0.6
32789,0.7,0.8
32790,0.9,0.8
32791,0.3,0.9
32792,0.6,0.6
32793,0.3,0.2
32794,0.2,0.6
32795,0.1,0.1
32796,0.9,0.7
32797,0.1,0.3
32798,0.1,0.2
32799,0.5,0.9
32800,0.0,0.2
32801,0.9,0.8
32802,0.4,0.3
32803,0.1,0.1
32804,0.5,0.8
32805,0.2,0.2
32806,0.2,0.2
32807,0.1,0.6
32808,0.2,0.3
32809,0.5,0.3
32810,0.4,0.7
32811,0.2,0.2
32812,0.2,0.3
32813,0.1,0.1
32814,0.1,0.1
32815,0.4,0.7
32816,0.6,0.8
32817,0.2,0.9
32818,0.8,0.9
32819,0.3,0.2
32820,0.1,0.1
32821,0.7,0.5
32822,0.1,0.7
32823,0.3,0.5
32824,0.3,0.3
32825,0.6,0.5
32826,0.9,0.9
32827,0.1,0.8
32828,0.3,0.9
32829,0.9,0.9
32830,0.2,0.2
32831,0.1,0.1
32832,0.1,0.3
32833,0.1,0.1
32834,0.6,0.8
32835,0.3,0.8
32836,0.7,0.3
32837,0.7,0.6
32838,0.4,0.8
32839,0.2,0.3
32840,0.2,0.2
32841,0.7,0.4
32842,0.2,0.1
32843,0.9,0.9
32844,0.1,0.1
32845,0.0,0.1
32846,0.3,0.2
32847,0.3,0.3
32848,0.1,0.3
32849,0.1,0.1
32850,0.1,0.2
32851,0.7,0.2
32852,0.8,0.9
32853,0.1,0.2
32854,0.6,0.8
32855,0.1,0.2
32856,0.1,0.9
32857,0.3,0.4
32858,0.4,0.1
32859,0.1,0.4
32860,0.7,1.0
32861,0.5,0.8
32862,0.7,0.6
32863,0.2,0.1
32864,0.3,0.2
32865,0.2,0.3
32866,0.1,0.1
32867,0.7,0.6
32868,0.2,0.4
32869,0.1,0.2
32870,0.3,0.6
32871,0.2,0.1
32872,0.3,0.6
32873,0.7,0.7
32874,0.0,0.3
32875,0.1,0.1
32876,0.9,1.0
32877,0.1,0.1
32878,0.2,0.3
32879,0.0,0.1
32880,0.7,0.8
32881,0.6,0.6
32882,0.4,0.4
32883,0.2,0.7
32884,0.2,0.2
32885,0.8,0.7
32886,0.1,0.1
32887,0.2,0.9
32888,0.2,0.2
32889,0.6,0.3
32890,0.1,0.4
32891,0.9,0.6
32892,0.5,0.5
32893,0.4,0.4
32894,0.5,0.4
32895,0.5,0.8
32896,0.2,0.2
32897,0.4,0.3
32898,0.7,0.7
32899,0.6,0.7
32900,0.6,0.9
32901,0.4,0.9
32902,0.2,0.3
32903,0.6,0.6
32904,0.2,0.1
32905,0.0,0.1
32906,0.7,0.5
32907,0.9,0.8
32908,0.9,0.7
32909,0.3,0.6
32910,0.1,0.5
32911,0.5,0.4
32912,0.1,0.2
32913,0.9,0.9
32914,0.5,0.7
32915,0.4,0.5
32916,0.1,0.4
32917,0.2,0.8
32918,0.6,0.9
32919,0.9,0.4
32920,0.5,0.4
32921,0.8,0.3
32922,0.0,0.1
32923,0.2,0.9
32924,0.6,0.9
32925,0.4,0.4
32926,0.2,0.2
32927,0.1,0.1
32928,0.3,0.2
32929,0.5,0.5
32930,0.3,0.7
32931,0.2,0.2
32932,0.3,0.2
32933,0.0,0.1
32934,0.5,0.5
32935,0.4,0.5
32936,0.8,0.3
32937,0.9,0.9
32938,0.1,0.1
32939,0.1,0.1
32940,0.5,0.5
32941,0.1,0.4
32942,0.1,0.3
32943,0.2,0.3
32944,0.6,0.7
32945,0.2,0.1
32946,0.1,0.4
32947,0.2,0.1
32948,0.4,0.5
32949,0.3,0.1
32950,0.3,0.8
32951,0.8,0.3
32952,0.9,0.8
32953,0.5,0.7
32954,0.2,0.5
32955,0.4,0.7
32956,0.9,0.7
32957,0.0,0.2
32958,0.5,0.6
32959,0.2,0.1
32960,0.1,0.8
32961,0.6,0.5
32962,0.2,0.1
32963,0.4,0.6
32964,0.1,0.3
32965,0.5,0.4
32966,0.2,0.9
32967,0.3,0.5
32968,0.2,0.4
32969,0.3,0.4
32970,0.1,0.6
32971,0.0,0.1
32972,0.2,0.2
32973,0.8,0.9
32974,0.2,0.1
32975,0.7,0.7
32976,0.1,0.3
32977,0.2,0.3
32978,0.1,0.6
32979,0.1,0.9
32980,0.2,0.2
32981,0.0,0.1
32982,0.4,0.7
32983,0.9,0.9
32984,0.7,0.8
32985,0.4,0.5
32986,0.2,0.8
32987,0.4,0.8
32988,0.2,0.3
32989,0.1,0.1
32990,0.9,0.9
32991,0.1,0.1
32992,0.8,0.7
32993,0.1,0.2
32994,0.1,0.5
32995,0.4,0.7
32996,0.6,0.7
32997,0.4,0.3
32998,0.1,0.1
32999,0.1,0.4
33000,0.2,0.2
33001,0.2,0.6
33002,0.6,0.8
33003,0.1,0.8
33004,0.2,0.4
33005,0.6,0.3
33006,0.8,0.7
33007,0.2,0.2
33008,0.2,0.1
33009,0.8,0.2
33010,0.4,0.4
33011,0.1,0.7
33012,0.1,0.1
33013,0.3,0.9
33014,0.2,1.0
33015,0.4,0.2
33016,0.1,0.4
33017,0.8,0.7
33018,0.5,0.7
33019,1.0,0.9
33020,0.4,0.1
33021,0.1,0.1
33022,0.6,0.7
33023,0.1,0.1
33024,0.5,0.8
33025,0.5,0.8
33026,0.9,0.9
33027,0.3,0.9
33028,0.3,0.3
33029,0.7,0.8
33030,0.3,0.4
33031,0.2,0.7
33032,0.7,0.9
33033,0.2,0.5
33034,0.1,0.2
33035,0.0,0.0
33036,0.2,0.9
33037,0.8,0.8
33038,0.4,0.2
33039,0.2,0.3
33040,0.6,0.8
33041,0.1,0.2
33042,0.1,0.1
33043,0.1,0.1
33044,0.2,0.1
33045,0.1,0.1
33046,0.1,0.1
33047,0.2,0.4
33048,0.8,0.9
33049,0.1,0.3
33050,0.7,0.7
33051,0.1,0.0
33052,0.6,0.9
33053,0.2,0.6
33054,0.2,0.4
33055,0.2,0.6
33056,0.6,0.8
33057,0.1,0.1
33058,0.4,0.3
33059,0.2,0.1
33060,0.6,0.8
33061,0.1,0.1
33062,0.2,0.6
33063,0.0,0.1
33064,0.3,0.1
33065,0.7,0.7
33066,0.4,0.2
33067,0.2,0.2
33068,0.1,0.1
33069,0.2,0.1
33070,0.2,0.6
33071,0.6,0.9
33072,0.2,0.9
33073,0.2,0.7
33074,0.4,0.7
33075,0.2,0.2
33076,0.3,0.4
33077,0.4,0.9
33078,0.7,0.9
33079,0.1,0.1
33080,0.1,0.2
33081,0.2,0.3
33082,0.3,0.8
33083,0.9,0.9
33084,0.6,0.6
33085,0.7,0.8
33086,0.3,0.8
33087,0.0,0.1
33088,0.3,0.3
33089,0.1,0.9
33090,0.1,0.1
33091,0.6,0.7
33092,0.1,0.1
33093,0.5,0.2
33094,0.7,0.9
33095,0.7,0.7
33096,0.3,0.2
33097,0.3,0.4
33098,0.6,0.7
33099,0.1,0.2
33100,0.2,0.2
33101,0.1,0.1
33102,0.8,0.9
33103,0.4,0.6
33104,0.4,0.7
33105,0.3,0.2
33106,0.4,0.9
33107,0.1,0.4
33108,0.1,0.1
33109,0.3,0.8
33110,0.1,0.1
33111,0.0,0.1
33112,0.2,0.8
33113,0.4,1.0
33114,0.7,0.8
33115,0.8,0.7
33116,0.2,0.1
33117,0.4,0.9
33118,0.3,0.4
33119,0.9,0.6
33120,0.3,0.1
33121,0.7,0.8
33122,0.2,0.8
33123,0.2,0.2
33124,0.2,0.1
33125,0.8,0.9
33126,0.3,0.3
33127,0.6,0.6
33128,0.1,0.3
33129,0.6,0.7
33130,0.1,0.3
33131,0.4,0.6
33132,0.8,0.8
33133,0.7,0.9
33134,0.2,0.1
33135,0.4,0.6
33136,0.9,0.7
33137,0.2,0.3
33138,0.5,0.8
33139,0.2,0.7
33140,0.1,0.1
33141,0.6,0.2
33142,0.1,0.3
33143,0.2,0.2
33144,0.5,0.3
33145,0.2,0.9
33146,0.2,0.1
33147,0.1,0.0
33148,0.8,0.9
33149,0.7,0.5
33150,0.2,0.8
33151,0.2,0.2
33152,0.5,0.9
33153,0.5,0.4
33154,0.1,0.9
33155,0.2,0.2
33156,0.2,0.2
33157,0.3,0.9
33158,0.2,0.2
33159,0.2,0.3
33160,0.6,0.5
33161,0.1,0.1
33162,0.1,0.1
33163,0.1,0.1
33164,0.1,0.7
33165,0.3,0.8
33166,0.1,0.6
33167,0.3,0.2
33168,0.4,0.3
33169,0.4,0.6
33170,0.4,0.9
33171,0.7,0.8
33172,0.7,0.6
33173,0.3,0.8
33174,0.1,0.0
33175,0.3,0.3
33176,0.1,0.4
33177,0.2,0.9
33178,0.3,0.4
33179,0.2,0.1
33180,0.0,0.1
33181,0.4,0.4
33182,0.1,0.1
33183,0.3,0.4
33184,0.2,0.7
33185,0.3,0.4
33186,0.0,0.9
33187,0.3,0.5
33188,0.2,0.9
33189,0.2,0.1
33190,0.1,0.1
33191,0.1,0.1
33192,0.2,0.1
33193,0.6,0.6
33194,0.2,0.9
33195,0.3,0.7
33196,0.1,0.1
33197,0.3,0.6
33198,0.8,0.8
33199,0.5,0.3
33200,0.2,0.6
33201,0.9,0.8
33202,0.2,0.2
33203,0.7,0.6
33204,0.3,0.6
33205,0.2,0.2
33206,0.4,0.9
33207,0.1,0.2
33208,0.8,0.8
33209,0.1,0.3
33210,0.5,0.8
33211,0.1,0.2
33212,0.1,0.1
33213,0.7,0.7
33214,0.0,0.1
33215,0.0,0.1
33216,0.2,0.3
33217,0.4,0.8
33218,0.2,0.9
33219,0.3,0.2
33220,0.4,0.7
33221,0.5,0.5
33222,0.9,0.7
33223,0.7,0.7
33224,0.5,0.6
33225,0.7,0.7
33226,0.2,0.2
33227,0.1,0.1
33228,0.7,0.4
33229,0.2,0.8
33230,0.0,0.1
33231,0.1,0.2
33232,0.1,0.1
33233,0.5,0.3
33234,0.7,0.5
33235,0.3,0.6
33236,0.5,0.5
33237,0.2,0.1
33238,0.1,0.1
33239,0.2,0.5
33240,0.6,0.6
33241,0.6,0.5
33242,0.4,0.7
33243,0.8,0.8
33244,0.8,0.9
33245,0.6,0.5
33246,1.0,1.0
33247,0.1,0.1
33248,0.6,0.8
33249,0.1,0.1
33250,0.5,0.5
33251,0.2,0.1
33252,0.9,0.9
33253,0.9,0.9
33254,0.1,0.9
33255,0.2,0.8
33256,0.3,0.1
33257,0.1,0.1
33258,0.3,0.2
33259,0.4,0.7
33260,0.7,0.4
33261,0.5,0.6
33262,0.9,0.9
33263,0.1,0.1
33264,0.1,0.9
33265,0.6,0.8
33266,0.1,0.1
33267,0.2,0.4
33268,0.6,0.6
33269,0.2,0.9
33270,0.3,0.3
33271,0.6,0.8
33272,0.5,1.0
33273,0.5,0.9
33274,0.0,0.1
33275,0.9,0.9
33276,0.7,0.7
33277,0.1,0.3
33278,0.2,0.1
33279,0.7,0.5
33280,0.8,1.0
33281,0.1,0.1
33282,0.4,0.8
33283,0.4,0.9
33284,0.1,0.2
33285,0.7,0.7
33286,0.2,0.8
33287,0.6,0.9
33288,0.3,0.2
33289,0.4,0.3
33290,0.8,0.8
33291,0.1,0.1
33292,0.3,0.4
33293,0.3,0.4
33294,0.3,0.2
33295,0.4,0.2
33296,0.4,0.8
33297,0.3,0.2
33298,0.2,0.1
33299,0.4,0.3
33300,0.6,0.8
33301,0.2,0.8
33302,0.3,0.6
33303,0.9,0.9
33304,0.4,0.5
33305,0.3,0.3
33306,0.0,0.0
33307,0.4,0.2
33308,0.0,0.3
33309,0.4,0.6
33310,0.2,0.2
33311,0.3,0.6
33312,0.1,0.1
33313,0.2,0.5
33314,0.2,0.3
33315,0.2,0.2
33316,0.2,0.2
33317,0.1,0.6
33318,0.2,0.8
33319,0.4,0.3
33320,0.1,0.2
33321,0.1,0.1
33322,0.3,0.2
33323,0.2,0.2
33324,0.1,0.2
33325,0.4,0.2
33326,0.2,0.2
33327,0.2,0.1
33328,0.3,0.4
33329,0.2,0.2
33330,0.3,0.7
33331,0.4,0.7
33332,0.4,0.3
33333,0.1,0.1
33334,0.2,0.3
33335,0.8,0.7
33336,0.2,0.7
33337,0.4,0.8
33338,0.1,0.1
33339,0.1,0.1
33340,0.3,0.2
33341,0.3,0.3
33342,0.9,0.8
33343,0.3,0.9
33344,0.8,0.6
33345,0.3,0.2
33346,0.3,0.8
33347,0.7,0.7
33348,0.4,0.4
33349,0.4,0.5
33350,0.2,0.3
33351,0.5,0.5
33352,0.2,0.4
33353,0.2,0.2
33354,0.8,0.9
33355,0.9,0.9
33356,0.2,0.3
33357,0.9,0.9
33358,0.6,0.7
33359,0.2,0.9
33360,0.1,0.0
33361,0.7,0.4
33362,0.1,0.1
33363,0.1,0.9
33364,0.3,0.5
33365,0.9,0.8
33366,0.3,0.8
33367,0.4,0.8
33368,0.3,0.4
33369,0.3,0.7
33370,0.3,0.5
33371,0.9,0.9
33372,0.2,0.8
33373,0.4,0.4
33374,0.1,0.2
33375,0.1,0.1
33376,0.2,0.3
33377,0.3,0.6
33378,0.3,0.3
33379,0.6,0.8
33380,0.8,0.8
33381,0.4,0.6
33382,0.7,0.3
33383,0.1,0.3
33384,0.2,0.6
33385,0.4,0.4
33386,0.2,0.1
33387,0.0,0.1
33388,0.3,0.7
33389,0.1,0.7
33390,0.2,0.9
33391,0.5,0.3
33392,0.5,0.9
33393,0.5,0.6
33394,0.1,0.3
33395,0.6,0.3
33396,0.4,0.2
33397,0.1,0.1
33398,0.6,0.1
33399,0.4,0.5
33400,0.5,0.8
33401,0.0,0.1
33402,0.9,0.8
33403,0.2,0.2
33404,0.0,0.1
33405,0.5,0.5
33406,0.7,0.7
33407,0.9,0.8
33408,0.1,0.1
33409,0.2,0.2
33410,0.1,0.3
33411,0.2,0.1
33412,0.8,0.8
33413,0.4,0.5
33414,0.5,0.8
33415,0.7,0.7
33416,0.1,0.1
33417,0.8,0.5
33418,0.1,0.1
33419,0.8,0.9
33420,0.6,0.4
33421,0.2,0.9
33422,0.2,0.9
33423,0.2,0.2
33424,0.1,0.2
33425,0.1,0.1
33426,0.2,0.2
33427,0.2,0.6
33428,0.1,0.1
33429,0.3,0.8
33430,0.7,0.4
33431,0.7,0.9
33432,0.3,0.6
33433,1.0,1.0
33434,0.2,0.9
33435,0.8,0.8
33436,0.4,0.4
33437,0.3,0.6
33438,0.1,0.2
33439,0.2,0.2
33440,0.3,0.6
33441,0.4,0.5
33442,0.3,0.8
33443,0.2,0.1
33444,0.2,0.5
33445,0.1,0.2
33446,0.9,0.9
33447,0.5,0.8
33448,0.3,0.9
33449,0.1,0.2
33450,0.2,0.3
33451,0.1,0.4
33452,0.2,0.8
33453,0.6,0.4
33454,0.9,0.9
33455,0.3,1.0
33456,0.5,0.5
33457,0.3,0.7
33458,0.6,0.6
33459,0.3,0.4
33460,0.1,0.3
33461,0.4,0.9
33462,0.5,0.6
33463,0.1,0.2
33464,0.2,0.6
33465,0.5,0.8
33466,0.5,0.5
33467,0.7,0.8
33468,0.6,0.6
33469,0.3,0.9
33470,0.1,0.2
33471,0.1,0.1
33472,0.7,0.8
33473,0.7,0.8
33474,0.3,0.4
33475,0.1,0.1
33476,0.2,0.1
33477,0.8,0.3
33478,0.3,0.6
33479,0.7,0.7
33480,0.0,0.1
33481,0.5,1.0
33482,0.2,0.2
33483,0.0,0.1
33484,0.1,0.1
33485,0.1,0.2
33486,0.6,0.6
33487,0.1,0.3
33488,0.7,0.8
33489,0.2,0.4
33490,0.7,0.8
33491,0.2,0.6
33492,0.2,0.5
33493,0.3,0.6
33494,1.0,0.9
33495,0.4,0.5
33496,0.3,0.7
33497,0.3,0.6
33498,0.2,0.2
33499,0.2,0.8
33500,0.3,0.3
33501,0.1,0.1
33502,0.1,0.1
33503,0.5,0.2
33504,0.0,0.1
33505,0.5,0.4
33506,0.3,0.2
33507,0.3,0.3
33508,0.4,0.6
33509,0.5,0.2
33510,0.7,0.6
33511,0.8,0.9
33512,0.5,0.9
33513,0.0,0.6
33514,0.4,0.9
33515,0.5,0.8
33516,0.1,0.2
33517,0.4,0.8
33518,0.1,0.6
33519,0.5,0.4
33520,0.1,0.7
33521,0.3,0.1
33522,0.1,0.1
33523,0.2,0.1
33524,0.3,0.3
33525,0.1,0.1
33526,0.6,0.7
33527,0.9,0.9
33528,0.2,0.8
33529,0.3,0.3
33530,0.3,0.5
33531,0.5,0.2
33532,0.1,0.2
33533,0.1,0.1
33534,0.1,0.0
33535,0.3,0.3
33536,0.2,0.7
33537,0.5,0.6
33538,0.2,0.1
33539,0.2,0.2
33540,0.1,0.2
33541,0.3,0.4
33542,0.2,0.2
33543,0.2,0.1
33544,0.1,0.1
33545,0.5,0.5
33546,0.3,0.9
33547,0.3,0.4
33548,0.3,0.3
33549,0.2,0.2
33550,0.1,0.7
33551,0.1,0.8
33552,0.6,0.7
33553,0.1,0.2
33554,0.1,0.5
33555,0.5,0.7
33556,0.2,0.7
33557,0.6,0.9
33558,0.2,0.2
33559,0.2,0.4
33560,0.3,0.5
33561,0.2,0.3
33562,0.4,0.7
33563,0.1,0.3
33564,0.4,0.7
33565,0.3,0.3
33566,0.5,0.8
33567,0.2,0.2
33568,0.2,0.1
33569,0.3,0.3
33570,0.7,0.9
33571,0.5,0.3
33572,0.2,0.5
33573,0.1,0.0
33574,0.3,0.2
33575,0.4,0.5
33576,0.8,0.8
33577,0.6,0.3
33578,0.3,0.2
33579,0.1,0.4
33580,0.1,0.5
33581,0.5,0.7
33582,0.7,0.8
33583,0.7,0.3
33584,0.8,0.7
33585,0.8,0.7
33586,0.2,0.2
33587,0.2,0.4
33588,0.0,0.1
33589,0.1,0.3
33590,0.2,0.3
33591,0.4,0.4
33592,0.1,0.1
33593,0.5,0.3
33594,0.3,0.3
33595,0.3,0.6
33596,0.1,0.8
33597,0.7,0.7
33598,0.9,0.9
33599,0.1,0.7
33600,0.2,0.2
33601,0.7,0.4
33602,0.6,0.6
33603,0.2,0.7
33604,0.8,0.9
33605,0.3,0.1
33606,0.8,0.7
33607,0.9,0.9
33608,0.1,0.2
33609,0.3,0.7
33610,0.1,0.7
33611,0.8,0.2
33612,0.3,0.7
33613,0.8,0.6
33614,0.9,0.4
33615,0.2,0.4
33616,0.7,0.8
33617,0.2,0.2
33618,0.3,0.9
33619,0.2,0.7
33620,0.0,0.1
33621,0.2,0.8
33622,0.9,0.9
33623,0.2,0.6
33624,0.1,0.2
33625,0.1,0.5
33626,0.6,0.5
33627,0.3,0.5
33628,0.2,0.9
33629,0.4,0.3
33630,0.1,0.8
33631,0.2,0.5
33632,0.2,0.3
33633,0.1,0.1
33634,0.4,0.2
33635,0.1,0.1
33636,0.2,0.8
33637,0.7,0.8
33638,0.1,0.6
33639,0.2,0.9
33640,0.7,0.8
33641,0.6,0.2
33642,0.3,0.2
33643,0.3,0.2
33644,0.8,0.8
33645,0.5,0.9
33646,0.0,0.1
33647,0.7,0.4
33648,0.8,0.9
33649,0.4,0.3
33650,0.8,0.2
33651,0.4,0.7
33652,0.1,0.2
33653,0.2,0.2
33654,0.4,0.7
33655,0.1,0.1
33656,0.1,0.0
33657,0.3,0.2
33658,0.9,0.9
33659,0.4,0.2
33660,0.7,0.8
33661,0.5,0.8
33662,0.9,0.9
33663,0.1,0.2
33664,0.2,0.2
33665,0.2,0.8
33666,0.1,0.2
33667,0.1,0.6
33668,0.9,0.8
33669,0.5,0.6
33670,0.3,0.5
33671,0.3,0.9
33672,0.4,0.8
33673,0.1,0.1
33674,0.1,0.3
33675,0.1,0.9
33676,0.7,0.5
33677,0.2,0.3
33678,0.1,0.2
33679,0.0,0.2
33680,0.3,0.9
33681,0.3,0.8
33682,0.1,0.1
33683,0.1,0.1
33684,0.6,0.8
33685,0.3,0.5
33686,0.1,0.2
33687,0.8,0.9
33688,0.2,0.6
33689,0.5,0.7
33690,0.4,0.4
33691,0.1,0.2
33692,0.1,0.2
33693,0.5,0.6
33694,0.7,0.8
33695,0.4,0.5
33696,0.4,0.6
33697,0.3,0.6
33698,0.5,0.7
33699,0.8,0.7
33700,0.2,0.4
33701,0.0,0.1
33702,0.3,0.9
33703,0.5,0.3
33704,0.1,0.2
33705,0.4,0.5
33706,0.6,0.8
33707,0.1,0.1
33708,0.4,0.2
33709,0.2,0.1
33710,0.3,0.4
33711,0.3,0.6
33712,0.2,0.6
33713,0.2,0.5
33714,0.5,0.6
33715,0.3,0.9
33716,0.8,0.8
33717,0.2,0.4
33718,0.1,0.1
33719,0.2,0.3
33720,0.1,0.1
33721,0.4,0.4
33722,0.2,0.8
33723,0.9,0.9
33724,0.1,0.9
33725,0.2,0.8
33726,0.2,0.1
33727,0.4,0.1
33728,0.3,0.8
33729,0.5,0.1
33730,0.1,0.1
33731,0.2,0.4
33732,0.3,0.3
33733,0.1,0.2
33734,0.8,0.8
33735,0.1,0.2
33736,0.2,0.2
33737,0.4,0.7
33738,0.8,0.6
33739,0.2,0.1
33740,0.3,0.9
33741,0.7,0.5
33742,0.4,0.6
33743,0.2,0.9
33744,0.5,0.1
33745,0.5,0.6
33746,0.4,0.8
33747,0.2,0.2
33748,0.2,0.9
33749,1.0,1.0
33750,0.7,0.6
33751,0.9,0.9
33752,0.8,0.5
33753,0.1,0.5
33754,0.6,0.8
33755,0.3,0.4
33756,0.4,0.3
33757,0.6,0.4
33758,0.9,1.0
33759,0.1,0.1
33760,0.2,0.3
33761,0.2,0.2
33762,0.4,0.2
33763,0.8,0.7
33764,0.3,0.2
33765,0.5,0.8
33766,0.0,0.1
33767,0.3,0.5
33768,0.8,0.2
33769,0.2,0.3
33770,0.7,0.3
33771,0.4,0.2
33772,0.2,0.2
33773,0.3,0.8
33774,0.1,0.1
33775,0.1,0.2
33776,0.7,0.6
33777,0.3,0.2
33778,0.1,0.5
33779,0.2,0.8
33780,0.1,0.4
33781,0.1,0.1
33782,0.1,0.1
33783,0.2,0.8
33784,0.2,0.2
33785,0.3,0.3
33786,0.3,0.5
33787,0.2,0.4
33788,0.2,0.7
33789,0.2,0.2
33790,0.2,0.1
33791,0.1,0.2
